Unnamed: 0.1,city,Unnamed: 0,Price,Area,Location,No. of Bedrooms,Resale,MaintenanceStaff,Gymnasium,SwimmingPool,LandscapedGardens,JoggingTrack,RainWaterHarvesting,IndoorGames,ShoppingMall,Intercom,SportsFacility,ATM,ClubHouse,School,24X7Security,PowerBackup,CarParking,StaffQuarter,Cafeteria,MultipurposeRoom,Hospital,WashingMachine,Gasconnection,AC,Wifi,Children'splayarea,LiftAvailable,BED,VaastuCompliant,Microwave,GolfCourse,TV,DiningTable,Sofa,Wardrobe,Stadium
641,Mumbai,641,10000000,1155,Koparkhairane Station Road,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
2634,Mumbai,2634,2700000,1133,Panvel,,0.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,,9.0,9.0,9,9,9,9,9.0,9.0,,9,9.0,9.0,9.0,9.0,9.0,9,9.0
4178,Kolkata,4178,2355000,850,New Ballygung Road,2.0,1.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,,9.0,9,9,9,9,9.0,9.0,9.0,9,,9.0,9.0,9.0,9.0,9,9.0
1777,Mumbai,1777,10300000,1210,Kolshet Road,2.0,1.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
3679,Mumbai,3679,16500000,1050,Ghatkopar West,2.0,1.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
1479,Chennai,1479,6176000,1123,Nanmangalam,3.0,,0.0,,0.0,,0.0,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,1.0,0.0,0,,0.0,0.0,0.0,0.0,0,0.0
3032,Delhi,3032,3500000,1854,Kamla Nagar,3.0,1.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
6913,Mumbai,6913,2300000,580,Nala Sopara,1.0,0.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
4424,Delhi,4424,3500000,750,Hari Nagar,2.0,1.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
1252,Mumbai,1252,5200000,534,Godrej Hill,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
2421,Delhi,2421,12300000,2000,Sector 11 Dwarka,3.0,1.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
3433,Mumbai,3433,8800000,697,Borivali West,2.0,0.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
3214,Kolkata,3214,3492000,983,Garia,2.0,0.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,,9,9.0
3014,Kolkata,3014,2034000,1052,Behala,,1.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,,9.0,9.0,9,9,9,9,9.0,,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
4099,Kolkata,4099,13799999,1440,Madurdaha Hussainpur,3.0,1.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
3339,Delhi,3339,18000000,4950,Punjabi Bagh,7.0,1.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
376,Delhi,376,3600000,750,Burari,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1905,Kolkata,1905,5000000,830,New Alipore,2.0,1.0,9.0,9.0,9.0,9.0,9.0,9,9.0,,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
5466,Bangalore,5466,5805000,1670,Basaveswarnagar,3.0,0.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,,9.0,9,9.0,9.0,,9,9,9.0,,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
621,Chennai,621,15500000,1555,Anna Nagar,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1,,0.0,1.0,,0,0,0,0,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0
768,Bangalore,768,4870000,1290,Sarjapur,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1,1.0,0.0,1.0,0.0,0,0.0,0.0,1.0,1,1,0.0,0.0,1.0,0.0,0,0,0,0,1.0,1.0,0.0,1,0.0,0.0,0.0,,0.0,0,0.0
7208,Mumbai,7208,5200000,1000,Borivali West,2.0,1.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,,9.0,9.0,9.0,9.0,9,9.0
3444,Mumbai,3444,7598999,700,Kurla,1.0,1.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
3755,Bangalore,3755,5610000,1400,Narayanapura on Hennur Main Road,2.0,0.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,,9.0,9.0,9,9.0
4595,Bangalore,4595,4237000,1500,,3.0,0.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
62,Delhi,62,3000000,650,Jamia Nagar,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,,0,0,0.0,0.0,,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
2850,Kolkata,2850,2206000,700,Paschim Putiary,2.0,1.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
379,Hyderabad,379,7000000,1605,Puppalaguda,3.0,0.0,0.0,0.0,0.0,0.0,,0,,0.0,1.0,0.0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
5606,Bangalore,5606,14600000,2835,Devanahalli,4.0,0.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,,9.0,9.0,9,9.0
1645,Kolkata,1645,3500000,650,Barisha Purba Para Road,2.0,0.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
2868,Mumbai,2868,3700000,1025,Badlapur East,2.0,0.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
608,Bangalore,608,9227000,1782,JP Nagar Phase 3,3.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,1,0,0.0,0.0,1.0,0.0,0,0,0,0,1.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1456,Mumbai,1456,14800000,1020,Andheri East,1.0,1.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
373,Delhi,373,3200000,638,Burari,2.0,1.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,1.0,0.0,0,0.0,0.0,,0.0,0.0,0,0.0
5021,Mumbai,5021,5229000,547,Mira Road East,2.0,0.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,,9.0,9,9.0
808,Hyderabad,808,34000000,3180,Kondapur,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
3999,Kolkata,3999,6200000,2600,Kankurgachi,4.0,0.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
7032,Mumbai,7032,17000000,950,Malad West,2.0,0.0,9.0,9.0,,9.0,9.0,9,9.0,9.0,9.0,,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
3238,Delhi,3238,5200000,810,Uttam Nagar,3.0,0.0,9.0,9.0,9.0,,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,,9.0,9.0,9,9.0
266,Delhi,266,16500000,1800,Sector 9 Dwarka,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.0,0,1.0,0.0,0.0,1,0,,0.0,0.0,0.0,0,1,0,0,1.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
3757,Chennai,3757,4710000,1633,Mugalivakkam,3.0,0.0,,9.0,,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
3265,Bangalore,3265,6405000,1549,Jakkur,3.0,0.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
766,Bangalore,766,4750000,1320,Sarjapur,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1,1.0,,1.0,0.0,0,0.0,0.0,1.0,1,1,0.0,0.0,1.0,0.0,0,0,0,0,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0
2683,Bangalore,2683,6175000,1900,Cooke Town,3.0,0.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
4011,Mumbai,4011,9000000,640,Ulwe,1.0,0.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
4953,Kolkata,4953,4035000,1058,shalimar,3.0,0.0,9.0,9.0,9.0,9.0,9.0,9,9.0,,9.0,,9,9.0,9.0,9.0,9,9,9.0,,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
2127,Mumbai,2127,10200000,1040,Goregaon East,2.0,1.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,,9,9.0
4204,Bangalore,4204,4905000,1256,Raja Rajeshwari Nagar 5th Stage,,0.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
1050,Delhi,1050,7500000,680,Rohini sector 24,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1611,Mumbai,1611,20500000,750,Malad West,1.0,0.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,,9.0,,9,9.0,9.0,9.0,9.0,9.0,9,9.0
1366,Bangalore,1366,4800000,1143,RR Nagar,,1.0,0.0,,1.0,1.0,1.0,1,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0,1,1,1.0,0.0,1.0,,0,1,0,0,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0
1769,Kolkata,1769,4700000,742,Garia,2.0,0.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,,9.0,9.0,9.0,9,9,9,9,9.0,,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
322,Chennai,322,3418000,745,Tiruvottiyur,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,0.0,0.0,0,0.0,0.0,0.0,,0.0,0,0.0
1658,Chennai,1658,4102000,1000,Kelambakkam,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0,0,0.0,0.0,1.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,,0.0,0.0,0.0,0,0.0
3357,Kolkata,3357,3414000,712,Budge Budge,2.0,1.0,9.0,9.0,,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
5347,Kolkata,5347,9148000,1259,Baguiati,3.0,0.0,9.0,9.0,,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,
3070,Chennai,3070,2788000,1181,,3.0,0.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,,9.0,9,9.0,9.0,9.0,9,9,9.0,,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
4310,Bangalore,4310,3261999,1396,Sarjapur Road,2.0,0.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
4731,Mumbai,4731,4602000,1065,Kharghar,2.0,1.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
3550,Chennai,3550,4812000,1149,Selaiyur,3.0,0.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
52,Mumbai,52,13500000,1500,Kharghar,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1,0.0,0.0,1.0,0.0,0,1.0,0.0,1.0,1,1,1.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0,0.0,1,,0.0,0.0,0.0,0.0,0,0.0
6859,Mumbai,6859,2600000,525,Nalasopara West,1.0,0.0,9.0,9.0,9.0,9.0,9.0,9,,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,,9,9.0
1418,Kolkata,1418,3055000,910,New Town,2.0,0.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
612,Kolkata,612,3500000,1180,Tollygunge,2.0,0.0,,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,,9.0,9.0,9.0,9,
7188,Mumbai,7188,18000000,750,Vikroli East,2.0,1.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
1974,Bangalore,1974,9200000,3613,Whitefield,4.0,0.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
708,Mumbai,708,30000000,1450,Magathane,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,1,1,0.0,,0.0,0.0,0,0,1,0,0.0,,1.0,0,0.0,,1.0,0.0,0.0,1,0.0
1756,Hyderabad,1756,61000000,4700,Jubilee Hills,,0.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,0.0,1.0,0,1.0,0.0,1.0,1,1,0.0,1.0,1.0,0.0,0,0,0,0,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0
1673,Mumbai,1673,3700000,1540,Mira Road East,3.0,1.0,9.0,9.0,9.0,,9.0,9,,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,,9.0,9.0,9.0,9.0,9,9.0
5091,Kolkata,5091,72600000,4527,Alipore,3.0,0.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
1895,Bangalore,1895,8435000,1205,Muneshwara Nagar,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1.0,0.0,1.0,1.0,0,1.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
6928,Mumbai,6928,2450000,590,Nalasopara West,1.0,1.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,,9,9,,9.0,9.0,9.0,9,9,9,9,9.0,,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
1823,Chennai,1823,5846000,1424,Mevalurkuppam,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,1.0,1,1.0,0.0,1.0,1,1,0.0,1.0,,0.0,0,1,0,0,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0
4133,Delhi,4133,2000000,1000,,3.0,1.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,,9,9.0,9.0,9.0,9.0,9.0,9,9.0
5634,Kolkata,5634,2200000,1056,Howrah,,0.0,9.0,9.0,9.0,9.0,9.0,9,9.0,,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,
2813,Bangalore,2813,8000000,1050,Kammanahalli,2.0,0.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
878,Mumbai,878,8500000,484,Kanjurmarg,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1,1.0,1.0,0.0,1.0,1,1.0,1.0,1.0,1,1,,0.0,0.0,1.0,0,0,0,1,1.0,1.0,0.0,0,0.0,0.0,0.0,,0.0,0,0.0
5829,Mumbai,5829,9200000,1660,Malad East,3.0,1.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
2985,Delhi,2985,5100000,765,West Punjabi Bagh,3.0,1.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
4213,Chennai,4213,4790000,1000,Kelambakkam,2.0,0.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
1303,Chennai,1303,5698000,1020,Maduravoyal,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0,,0.0,0.0,1.0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
2085,Delhi,2085,20000000,1150,Paschim Vihar,3.0,1.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,,9,9,,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
1665,Chennai,1665,4336000,1062,Kelambakkam,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0,0,0.0,0.0,1.0,0.0,0,0,0,0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1417,Bangalore,1417,6426000,1530,RR Nagar,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0,1,1,1.0,0.0,1.0,,0,0,0,0,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0
1884,Hyderabad,1884,55000000,3450,Somajiguda,4.0,1.0,0.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,0,1.0,0.0,1.0,1,1,0.0,0.0,1.0,0.0,0,1,1,0,1.0,1.0,0.0,1,0.0,0.0,,0.0,0.0,1,0.0
4312,Mumbai,4312,9500000,800,Borivali West,2.0,1.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
2311,Mumbai,2311,4000000,1150,Ulwe,2.0,1.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
3015,Mumbai,3015,2000000,750,Kandivali West,1.0,1.0,9.0,9.0,,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
1508,Hyderabad,1508,4000000,900,West Marredpally,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,,1.0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0.0
94,Mumbai,94,7200000,1050,Kharghar,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1,1,,0.0,0.0,1.0,0,1,0,1,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0
5211,Mumbai,5211,5800000,1060,Kharghar,2.0,1.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,,9.0,9,9.0,,9.0,9.0,9.0,9,9.0
